Progress,Duration (in seconds),Finished,UserLanguage,HPVVaccine_CR,PID,consent_agree,timer_control_First Click,timer_control_Last Click,timer_control_Page Submit,timer_control_Click Count,timer_selforothers_First Click,timer_selforothers_Last Click,timer_selforothers_Page Submit,timer_selforothers_Click Count,timer_both_First Click,timer_both_Last Click,timer_both_Page Submit,timer_both_Click Count,intention_likelihood_1,infotrust_1,vaxtrust_safe_1,vaxtrust_effective_1,vaccine_benefit _1,vaccine_risk_1,vaccine_worried_1,HPV_sideeffect_1,HPV_healththreat_1,HPV_infectionthreat_1,subnorm_people_1,subnorm_expectation_1,subnorm_want_1,becontrol_uptome_1,becontrol_control_1,becontrol_confidence_1,attention_check_1,comprehension_1,decision_rationale,general_attitudes_1,general_attitudes_2,general_attitudes_3,general_attitudes_4,general_attitudes_5,general_attitudes_6,general_attitudes_7,general_attitudes_8,AC_Qs_1,AC_Qs_2,AC_Qs_3,AC_Qs_4,AC_Qs_5,AC_Qs_6,AC_Qs_7,AC_Qs_8,AC_Qs_9,AC_Qs_10,AC_Qs_11,AC_Qs_12,AC_Qs_13,AC_Qs_14,AC_Qs_15,AC_Qs_16,AC_Qs_17,AC_Qs_18,AC_Qs_19,AC_Qs_20,AC_Qs_21,AC_Qs_22,AC_Qs_23,AC_Qs_24,sex_history,sex_active,sex_partnernum,relationship_status,rela_exclusive,age,ethnicity,education,occupation,income,suggestions,study_content,honest_check,Clicked1,Condition,CTA,Time_Amount
100,313,1,EN,,5dfdc45e617219a8e2e05c26,1,,,,,,,,,0,0,83.327,0,0,1,3,3,0,12,1,1,1,1,1,1,1,7,7,1,5,6,"I don't see any reason to get the vaccine. I haven't nor will I have sex in the next 3 months. And the claim that every American will get it is very suspect, especially since they only listed 12% of the population as having gotten it. ",5,2,6,3,4,1,1,4,1,1,1,6,10,10,10,6,10,9,1,6,1,10,1,10,10,2,6,6,10,8,1,1,3,2,,1,,26,2,3,1,2,N/A,Desire to get a vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,813,1,EN,,6418e61f3b8276ec30d33995,1,,,,,,,,,24.554,24.554,74.975,1,60,4,4,5,60,20,2,2,2,3,5,6,5,6,3,5,5,6,Will probably not be sexually active in the next 3 months.,2,5,1,5,4,2,5,5,5,9,4,2,6,7,8,5,6,2,7,6,1,7,6,8,7,5,7,9,8,5,4,2,1,2,2,1,,25,2,4,4,3,,A study on people's thoughts on vaccines.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,416,1,EN,,5eadd3cf13f83a483b5b8c04,1,,,,,,,,,0,0,77.94,0,96,5,5,5,94,5,1,1,5,5,6,6,6,7,7,1,5,6,The article sounded very reasonable in explaining the benefits to both yourself and your partner in getting the vaccine. I do not remember the article mentioning risks of the vaccine but there is generally a bigger risk in being unvaccinated. I trust the regulations surrounding vaccines to take care of the risks for me.,1,6,1,6,2,1,6,6,10,10,10,7,10,9,10,8,9,8,9,10,6,9,8,10,10,7,10,10,10,5,6,7,1,2,1,1,,24,5,4,1,3,,,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,1362,1,EN,,64135e3d9cd5e3f16290d29c,1,0.853,43.372,44.858,5,,,,,,,,,60,4,5,4,70,20,2,2,4,4,6,5,6,6,7,2,5,5,It can help prevent over 90% of cancers from HPV. I’m scared of needles so I don’t like to get shots. But since HPV can cause cancer I’m more inclined to get the HPV vaccine to prevent getting cancer.,6,6,1,5,3,1,5,5,9,8,5,9,8,10,4,10,4,10,10,8,8,10,7,4,2,2,10,10,6,1,10,7,3,3,,7,,24,5,4,2,2,,HPV vaccine ,1,1,Control,Get vaccinated against HPV today.,30
100,394,1,EN,,63144af4d3064303b6b9a1a3,1,,,,,0,0,47.059,0,,,,,41,4,4,4,67,23,2,2,2,3,4,3,3,6,2,5,5,4,I already had my yearly checkup so I am most likely not going to go to the doctors again within the next 3 months. If at my next doctor visit they recommend me to get it then I would,2,5,2,4,5,3,5,5,7,9,5,5,7,7,7,8,7,8,8,8,6,7,9,8,8,6,8,8,8,6,7,7,1,1,1,2,1,19,5,2,2,5,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,351,1,EN,,6413aa9876cc703e0a4d86a4,1,,,,,7.088,7.088,48.24,1,,,,,10,2,2,2,69,10,1,1,2,2,1,1,1,1,7,1,5,4,i just won't get it ,2,1,6,2,6,4,3,3,9,9,7,8,8,8,7,8,7,9,9,7,9,8,8,6,8,8,5,7,7,9,8,8,1,2,1,2,1,19,1,2,7,2,,vaccine's ,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,412,1,EN,,63268e60fbfb9c73671faa37,1,48.713,48.713,49.348,1,,,,,,,,,23,6,6,6,84,8,2,1,1,1,7,7,7,4,6,3,5,4,"Well, I am not sure if I'm going to get it any time soon, but there is a chance my doctor could tell me that I need some vaccines, and that would be one of them, possibly. However, I feel that I've already gotten it before, so there's a low chance that would happen.",1,6,1,6,3,1,6,6,9,8,4,5,2,6,8,2,6,4,8,9,7,9,6,7,9,5,7,10,10,4,7,2,2,2,,1,,19,5,2,6,4,,,1,0,Control,Get vaccinated against HPV today.,30
100,296,1,EN,,605794cd71c6264c6798181b,1,25.338,30.617,31.754,18,,,,,,,,,25,6,6,6,60,10,1,1,1,1,4,3,4,1,7,1,5,7,"Chances are very high that I will not have sex in the next 3 months. I am also very busy, so it is tough to make time for a vaccine that is not completely necessary. ",1,6,1,6,3,1,6,6,7,9,10,6,10,10,9,10,10,8,10,10,4,9,6,10,10,2,10,8,10,2,5,4,2,2,,1,,22,1,2,6,3,,,1,0,Control,Get vaccinated against HPV today.,30
100,421,1,EN,,5e27fa29d91131a0838c9571,1,,,,,13.67,82.482,83.204,22,,,,,52,5,5,5,61,11,2,2,1,3,4,3,4,4,5,4,5,6,Because although if it were more easily accessible I would get vaccinated for HPV but that is not the case. I have very limited medical coverage and likely would not be able to afford an out of pocket trip to a doctor to be vaccinated,3,5,4,6,4,2,4,5,4,8,7,5,7,7,5,7,5,6,6,8,4,8,8,8,7,6,9,8,7,4,2,1,1,1,1,2,1,22,1,2,2,3,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,565,1,EN,,5f04cc96ebb486133d5df0a4,1,,,,,0,0,67.093,0,,,,,31,5,5,5,80,9,1,1,1,1,4,3,4,6,6,1,5,6,I think it would be a valuable vaccine to get in the future and the angle that by getting it I could be protecting my girlfriend from various cancers. But I don't think I'll be getting the vaccine due to a fear of needles that I have and the fact that according to the information I was given about HPV it seems to be contracted through sex and since neither my girlfriend or I have it it seems quite unlikely we'll ever contract it if that is the case,1,6,1,6,3,1,5,6,7,9,10,6,8,9,10,6,5,4,9,8,2,5,2,7,8,2,6,7,8,7,4,1,1,1,1,2,1,22,1,2,2,2,I do think positioning the vaccine as a way to protect your partner is a strong persuasive piece,I think it is about the opinions and views on vaccines that deal with an intimate part of our lives,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,583,1,EN,,63ea76a647a11b87cee26cd5,1,,,,,,,,,1.395,93.215,95.984,15,40,6,5,5,90,10,2,1,1,1,4,4,5,1,5,3,5,4,"I don't plan to be engaging in any of the intimate activities that might give me HPV, anytime soon. So getting the vaccine can certainly wait until later.",1,6,1,5,2,2,6,6,7,10,6,2,8,8,7,8,7,7,9,8,1,10,9,9,8,2,8,10,10,2,8,2,2,2,,1,,20,2,2,6,2,,Maybe variables that effect people's perceptions of the HPV vaccine.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,549,1,EN,,5f084fffd931c103fbd4228a,1,,,,,,,,,0,0,61.08,0,80,5,6,5,95,5,1,1,4,4,7,7,7,7,7,1,5,6,"Outside of learning about the HPV vaccine from this study, I was recommended by my primary care doctor that I saw last month to get the vaccine. So seeing this information only reinforced the idea that I should get it. ",2,6,1,5,1,1,6,6,8,9,7,4,10,7,10,2,6,4,7,9,1,6,6,10,8,2,9,10,10,1,6,4,1,1,2,1,,23,1,2,6,3,,To see what people's perceptions are about vaccines after reading positive information about them. ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,458,1,EN,,63f7aa5ed09c9dd574fd9369,1,,,,,0,0,61.023,0,,,,,60,5,5,4,75,10,4,1,1,4,4,4,4,7,7,3,5,6,"While I am not with anybody currently, it could be a good precaution for the future. Personally, I believe the vaccine is worth getting, and is mostly safe.",2,5,2,4,4,3,5,5,6,9,8,5,10,7,10,5,9,6,10,9,6,8,4,10,9,6,9,8,7,8,8,5,2,2,,1,,20,1,2,4,1,,"HPV, and opinions on vaccinations.",1,1,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,245,1,EN,,6317ef4b168cfb9073e18519,1,33.205,34.199,35.224,2,,,,,,,,,65,4,5,4,30,12,1,1,1,2,6,6,7,5,1,5,5,5,"I will definitely get the HPV vaccine eventually, but I'm not sure whether or not it will be in the next 3 months. I need to get it before I go back to college.",2,6,4,5,2,1,5,5,6,9,7,4,6,9,7,8,7,4,8,7,4,7,8,7,8,4,8,7,7,6,1,8,2,2,,1,,21,1,2,6,4,,,1,0,Control,Get vaccinated against HPV today.,30
100,606,1,EN,,5a08ddd0df3fa800015c36ac,1,,,,,0,0,103.756,0,,,,,33,3,5,6,80,5,1,2,1,4,4,3,5,2,6,3,5,6,"It's possible that I already got it--I can't remember, so I'd have to check. If I already got it, that would reduce the chance of me getting it within the next few months. I also don't know about any short-term side effects, interactions with current medical issues and medications, whether I need an appointment or referral, etc. I also tend to avoid going to the doctor unless it's really necessary. All these factors seem to reduce my likelihood of getting it. Plus I'll probably be single for the next while, so there's that.",1,6,1,6,2,1,6,5,4,7,8,4,5,6,9,4,9,2,8,7,1,5,4,8,10,1,8,9,8,7,2,1,3,2,,1,,26,7,4,7,4,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,418,1,EN,,5e54a8f48564974aac82a5e1,1,,,,,,,,,2.107,57.923,60.902,11,35,5,5,5,60,25,3,2,2,4,4,4,4,6,2,6,5,5,I don't tend to go to the doctor that much. I don't have unprotected sex with people I don't know. I'm lazy.,2,5,2,5,3,2,5,5,8,9,10,6,10,7,9,4,8,2,10,8,2,8,5,7,7,1,7,8,10,1,4,4,1,1,2,2,1,26,1,2,1,4,,,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,441,1,EN,,5c2bb03b9fb36d000198e2d7,1,0.663,57.372,58.248,9,,,,,,,,,20,5,5,5,80,8,1,1,1,3,3,1,3,7,7,1,5,6,It is just very unlikely that I will. I’m not scared of it or anti vax or anything. It’s just that I only ever have sexual intercourse with my fiancé and neither of us have other partners or have ever had other partners. My risk of infection is likely 0 in this case.,1,6,1,6,1,1,6,6,9,7,5,2,6,5,4,7,5,8,8,8,5,7,2,8,6,5,8,7,8,1,4,5,1,1,1,5,1,25,1,2,1,4,NA,Wether we trust vaccines,1,0,Control,Get vaccinated against HPV today.,30
100,225,1,EN,,63d48761c104606be9b9ce72,1,,,,,6.144,44.043,46.308,12,,,,,64,3,3,5,43,40,2,3,3,2,5,3,4,5,3,5,5,4,"Human papillomavirus (HPV) is a common sexually transmitted infection that can lead to various types of cancer, including cervical, anal, and throat cancer. The HPV vaccine is a safe and effective way to prevent these cancers by protecting against the strains of HPV that cause them. The vaccine is recommended for both boys and girls, typically starting at age 11 or 12, and it is given in two or three doses depending on the age at which it is started. Getting vaccinated not only protects the individual but also helps to create herd immunity and protect others who may not be able to get vaccinated.",3,5,3,5,5,2,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,1,2,2,,1,,19,1,3,4,2,None,Interesting,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,216,1,EN,,5ef23057d3aa2915532534f2,1,,,,,77.021,77.021,77.272,1,,,,,70,5,5,5,70,63,4,4,4,5,5,5,6,5,5,6,5,6,I will get it to ensure I am safe. I regularly participate in sex and am scared I will contract it. If I receive the vaccine my worries will diminish a bit. ,2,4,4,4,4,3,5,5,8,8,8,7,7,8,8,7,6,7,7,7,6,7,8,7,6,6,8,7,8,8,9,8,1,1,5,5,3,24,1,4,1,4,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,299,1,EN,,6361b53c44c9c4ebeb619db1,1,,,,,43.561,44.335,49.403,2,,,,,40,5,6,5,90,20,2,2,1,4,6,7,6,1,6,1,5,6,I don't know if I will get around to it. I might be moving in a few months and you need 3 doses. I might do it after I move so that I can get all 3 doses from the same location. If you asked how likely I am to get the vaccine in the next year I would say that it is probably extremely likely.,1,6,1,5,4,2,5,5,7,9,8,2,10,8,9,8,10,9,8,9,8,9,10,9,9,8,10,7,10,2,4,1,2,2,,1,,22,1,2,6,4,,Study is about the HPV vaccine and how likely we are to get it based on our demographics.,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,729,1,EN,,63e316f79fdeba5ba50385e1,1,,,,,6.051,93.618,137.383,12,,,,,50,4,4,4,80,40,1,1,1,2,2,2,4,6,6,4,5,6,it mostly depends on what happens as of now i dont think i would need it at all.,2,5,1,5,3,2,4,5,8,9,8,4,10,6,7,2,8,4,8,7,1,8,7,9,7,2,6,7,9,4,5,2,2,2,,2,1,25,1,2,2,2,,it was diferent than the others.,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,717,1,EN,,627963ff086cb4a8ec377869,1,,,,,,,,,0,0,167.543,0,70,5,5,5,80,50,3,3,2,4,3,1,3,5,5,3,5,6,"I chose 70% because after reading the information, it raised a lot of concerns. I would be scared of HPV leading to possible worse scenarios, but also be concerned of it affecting my partner. I couldn't commit to 30% because I'm not sure exactly if I'll be able to get it based off of my health insurance problems I've been having. ",2,4,3,4,3,3,4,4,7,8,5,9,9,10,10,10,9,10,9,8,2,10,8,9,10,6,9,10,10,5,4,1,1,1,1,2,1,26,5,2,1,2,,Getting people's perception on whether or not they'd take the HPV vaccine and then finding out their values and if it correlates to their choice to taking the vaccine.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,309,1,EN,,5f480a472618b5169c7711e1,1,,,,,,,,,0,0,62.001,0,70,4,4,5,92,37,2,3,2,2,6,6,6,3,3,5,5,6,"Just getting up and going to go get a vaccine takes effort, definitely depends on my mental health levels at the time.",1,6,1,5,2,1,1,5,6,8,5,4,9,9,8,6,7,4,10,8,6,8,4,7,8,4,8,10,9,6,1,7,1,1,1,2,1,24,5,4,4,4,,general vaccine willingness,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,498,1,EN,,641772ff6ca990e4c241b1bd,1,3.728,30.273,31.344,10,,,,,,,,,0,6,6,6,100,0,1,1,1,2,5,4,6,7,7,1,5,7,I frankly don't really want to spend the time setting it up to get the shot. It seems like too much of a hassle to me. I have nothing against getting the vaccine. If it was offered to me at work or something I'd probably get it.,1,6,1,6,2,1,6,6,9,9,7,6,8,8,6,5,5,6,5,8,1,9,2,8,7,6,8,2,6,1,7,2,3,2,,1,,26,1,4,1,3,,Opinions on vaccines in general.,1,0,Control,Get vaccinated against HPV today.,30
100,533,1,EN,,55592838fdf99b20c5db3db8,1,,,,,107.255,112.511,117.005,4,,,,,35,5,5,5,70,10,2,1,1,2,5,4,5,6,1,6,5,6,Not informed enough about it.  Is there a cutoff age?  How much does it cost?,1,6,1,6,1,1,6,6,9,9,5,4,8,9,9,7,6,10,7,8,6,8,8,9,8,4,8,8,9,5,4,8,1,1,1,1,,26,5,4,1,3,,Determination of trust in HPV vaccine,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,230,1,EN,,63618f4ca9bcb1b3dc192d14,1,0,0,34.592,0,,,,,,,,,80,5,5,5,100,11,2,2,3,4,2,1,2,4,5,6,5,7,"It depends on how available my schedule would be, and matching up with the availability of the vaccine around the area that I live in.",1,6,1,6,1,1,6,5,10,8,7,8,10,10,10,8,7,7,10,7,8,8,5,8,8,10,9,8,8,2,6,7,1,1,1,2,1,20,5,2,6,3,,,1,0,Control,Get vaccinated against HPV today.,30
100,714,1,EN,,63ea83120de8f45e197c3abd,1,,,,,16.508,75.172,75.97,2,,,,,10,5,6,6,87,16,2,4,2,4,5,6,5,1,7,1,5,6,"I am currently living in a position in my life where I cannot fully take control of the decisions I do since I do not have a job, and live under my parents' roof. Neither my girlfriend and I have not had any sexual contact with anyone else whatsoever, and although that it could still be spread through accidental skin-to-skin contact, whether through it was on a desk or accidentally, I think there is a high chance that we're both not infected by HPV. Better safe than sorry, so we'll probably discuss getting it in the future.",1,6,1,5,4,2,6,5,7,9,8,7,10,8,9,8,9,8,9,7,5,9,8,9,9,5,9,9,10,2,4,4,1,2,1,2,1,20,2,2,6,3,,Raising awareness towards HPV,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,426,1,EN,,5de9569d5c340f05d554fbeb,1,,,,,0,0,66.078,0,,,,,46,5,5,5,55,12,1,1,1,3,6,5,6,1,7,1,5,6,"I just do not have a lot of time to get it done, which would really lower the chances of me getting the vaccine. Other than that, I would definitely like to be getting it.",2,5,2,5,1,1,5,5,8,8,6,7,9,9,7,8,7,9,7,7,7,6,8,8,6,6,6,8,7,6,6,6,1,1,2,2,1,26,1,4,1,3,,Acceptingness to vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,346,1,EN,,5ee5f7f771f86b333ba269de,1,,,,,25.333,63.476,69.388,8,,,,,75,5,5,5,85,20,2,5,2,5,3,4,6,1,6,1,5,6,I picked seventy five percent because there is a bigger reason on why I would get the HIV vaccine compared to not getting it. I think it would be better benefitted for myself and the woman I have intercourse with.,2,5,4,5,4,2,5,5,2,9,7,8,6,9,5,4,9,5,7,9,1,8,4,9,8,2,10,6,8,2,4,2,1,1,3,1,,26,1,2,1,2,,Our opinion on the HPV vaccine ,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,308,1,EN,,5ee7903e80706a01ea855d36,1,,,,,,,,,15.605,63.685,64.1,6,10,4,2,4,17,8,1,2,1,2,3,3,2,5,4,3,5,7,"Well, I'm not sexually active and I haven't been offered the vaccine by my pcp. I also believe gardasil got recalled so idk what hpv vaccine you guys are talking about",1,4,1,5,2,1,4,4,8,7,6,2,8,7,8,8,2,4,7,6,8,5,9,6,7,7,6,8,8,8,5,2,2,2,,1,,22,5,4,6,4,,Attitudes towards HPV vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,2279,1,EN,,60ded53d38608c2fa0d1ac4f,1,31.353,381.781,401.736,7,,,,,,,,,10,5,5,5,50,15,2,1,1,1,1,2,4,7,7,4,5,7,I don't need the vaccine because I have never contracted HPV. No one around me has ever contracted it either so I think I would be okay. ,2,5,3,5,3,2,5,5,10,7,7,9,8,9,8,10,8,9,10,10,9,10,10,10,9,9,9,10,9,6,9,10,2,2,,1,,19,1,2,2,1,N/A,N/A,1,0,Control,Get vaccinated against HPV today.,30
100,740,1,EN,,5d8793d36c53380015139da9,1,0,0,133.429,0,,,,,,,,,50,5,6,6,95,15,1,2,1,3,6,4,6,1,7,1,5,7,"It seems like the smart choice to do, so I do think I'd get one eventually, but I'm not sure if it's in my timeline for the next 3 months. If it was extended to the next year, my ranking would surely be a more confident yes.",1,6,1,6,2,1,6,6,4,8,6,2,8,10,8,6,9,6,10,10,1,9,8,10,10,2,10,8,10,1,6,1,3,3,,1,,24,1,5,2,2,Thanks for letting me participate!,To see how people feel about the HPV vaccine,1,0,Control,Get vaccinated against HPV today.,30
100,461,1,EN,,60067182e6f82c24970cd5e5,1,,,,,0,0,67.409,0,,,,,24,4,5,5,81,10,2,2,1,3,4,5,4,6,6,1,5,5,"I'm not actively seeking it out, but if, at my yearly physical, my doctor reccommends that I get the vaccine, I would consent to have it given to me.",3,5,2,5,4,2,5,4,5,7,6,2,9,8,9,7,7,4,6,6,1,10,2,9,9,4,7,6,8,2,5,1,1,1,1,1,,24,3,4,4,2,,Not sure!,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,433,1,EN,,63ea72008c84049045b492c7,1,,,,,,,,,0.993,88.787,93.818,10,80,5,5,5,80,20,3,1,1,4,6,6,6,7,7,1,5,7,because it is a good idea and something that should be easily accessible,1,6,1,6,2,1,6,6,7,10,8,1,10,9,8,9,7,5,10,8,2,5,4,10,9,5,6,9,10,7,1,6,2,2,,1,,24,1,4,4,3,,,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,428,1,EN,,60e9fd8a2f52070be49cf317,1,,,,,0.638,42.787,63.954,12,,,,,51,6,6,6,71,25,1,2,2,2,6,5,6,7,1,7,5,6,I gave that rating because I am in no rush to get this vaccine. If I am free one day to get it then I will.,2,5,2,6,1,2,6,6,8,9,6,6,10,10,6,10,8,9,10,10,10,7,10,10,10,9,7,8,10,10,6,7,1,1,3,2,1,23,1,4,1,3,None ,How vaccines affect people ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,403,1,EN,,62a1ed3d1357f3e033ae44f9,1,,,,,,,,,0,0,68.583,0,49,6,5,5,73,33,3,2,2,4,5,3,5,6,6,6,5,6,I just do not really seeing my self going out of the way to get the vaccine but if the situation comes up where I am able to I would ,2,6,1,5,5,1,5,5,8,7,9,7,9,9,7,9,10,8,10,9,7,8,10,10,10,6,10,10,7,7,9,10,1,1,2,4,1,23,1,2,6,5,No comments ,Understanding peoples reasoning for being against vaccines like the HPV one.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,425,1,EN,,6317ff7586e5221a1a0d2bce,1,,,,,30.808,54.373,61.699,6,,,,,60,5,5,5,74,9,1,1,1,4,4,5,6,7,7,1,5,7,"I have no qualms about getting the vaccine, I just don’t know if I will get around to it that soon. Doctors visits are also booked for quite some time if it’s not a medical emergency so that would affect the timescale.",1,6,1,6,2,1,6,6,8,10,7,4,8,7,6,6,7,8,7,9,2,5,6,8,7,2,6,6,8,4,5,2,1,1,3,4,1,25,1,4,4,2,,People’s aversion towards vaccines,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,482,1,EN,,63d1654dddc2d3fcd5a5d6bf,1,29.842,30.37,31.26,2,,,,,,,,,20,4,4,3,50,31,2,2,2,2,5,6,5,6,2,5,5,6,I don't have an urgent need to get HPV vaccine that soon but maybe sometime in the next 5 years.,3,4,2,4,5,2,4,5,8,10,7,9,9,8,6,5,9,10,9,9,5,7,8,7,9,8,7,8,8,9,8,7,2,2,,1,,19,5,2,6,5,,Thoughts on the HPV vaccine and values,1,0,Control,Get vaccinated against HPV today.,30
100,326,1,EN,,63d13b2074bde4460ac2df59,1,,,,,3.262,7.597,48.596,6,,,,,20,6,6,6,70,0,1,1,1,2,4,2,4,7,7,1,5,7,"In the next 3 months, I will be moving for work. I would rather complete the HPV vaccine series with an established PCP.",1,6,2,6,4,1,6,6,8,9,8,4,7,9,8,6,9,7,9,8,4,8,7,7,10,5,8,8,7,2,2,4,1,1,1,2,1,25,5,4,6,5,,unsure,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,197,1,EN,,63d80145d2f0da3ee6a8d523,1,,,,,5.025,5.636,46.293,2,,,,,0,2,2,2,35,22,2,2,3,2,1,1,2,4,6,7,5,2,I dont want another vaccine ,2,2,2,3,3,2,3,3,6,2,2,5,4,5,4,2,2,2,4,5,4,6,6,4,4,4,5,5,4,4,6,4,2,2,,1,,21,1,2,1,3,N/A,HPV Vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,510,1,EN,,63f7a702e04ad5249cda073e,1,,,,,,,,,12.89,58.121,62.769,3,20,5,3,4,70,50,2,3,1,5,7,4,7,2,7,2,5,5,"I'm not at risk in getting HPV due to lack of contact with someone that may/may not have HPV themselves. Therefore, I can't see myself needing the vaccine in the next 3 months.",3,5,1,3,2,1,5,5,6,8,7,6,9,5,5,4,4,2,8,10,1,6,5,9,9,2,8,7,10,2,5,4,1,1,1,2,1,26,5,4,1,3,,HPV and HPV vaccination study,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,408,1,EN,,636578c6aa1228f8b15ee701,1,0,0,52.81,0,,,,,,,,,30,5,5,5,97,13,2,1,4,3,7,7,7,2,5,2,5,5,I do not think I would be getting the virus ant time soon because I am not currently sexually active and won't be for a little bit.,1,6,1,6,2,1,6,5,9,10,9,8,10,9,9,8,9,9,10,10,6,8,9,9,10,4,7,8,9,10,10,6,1,1,1,2,1,22,1,4,1,2,n/a,seeing our honest views on it depending on whether we have had sex or not,1,0,Control,Get vaccinated against HPV today.,30
100,459,1,EN,,63fba157c9ebcb0ba6397872,1,,,,,,,,,0,0,82.574,0,27,6,5,6,100,41,2,2,2,5,7,7,6,7,7,1,5,5,"I have already received the HPV vaccine when I was much younger, thus I reported a low percentage of receiving an HPV vaccine in the next few months.",1,6,1,5,3,1,5,6,10,9,2,5,7,10,6,10,7,10,5,7,5,9,9,6,6,9,7,7,10,10,5,4,1,1,1,2,1,20,1,2,2,1,,Evaluating an individual's inclination to vaccination in relationship to their values.,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
